tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
1,99,1,300,300,0,0,0,0,49,7691,42488,400,0,2000,0,0,0,0,0,0,0,0
2,99,1,299,300,2,0,0,0,49,2007,77644,400,0,2000,0,0,0,0,0,0,0,0
3,98,2,298,299,4,2,0,0,48,568,110714,400,0,2000,0,0,0,0,0,0,0,0
4,98,2,298,299,4,2,0,0,48,205,144733,400,0,2000,0,0,0,0,0,0,0,0
5,96,4,298,299,4,2,0,0,46,102,181059,400,0,2000,0,0,0,0,0,0,0,0
6,96,4,298,299,4,2,0,0,46,75,214171,400,0,2000,0,0,0,0,0,0,0,0
7,95,5,298,299,4,2,0,0,45,57,248459,400,0,2000,0,0,0,0,0,0,0,0
8,95,5,298,298,4,4,0,0,45,51,281343,400,0,2000,0,0,0,0,0,0,0,0
9,95,5,298,298,4,4,0,0,45,51,316224,400,0,2000,0,0,0,0,0,0,0,0
10,95,5,298,298,4,4,0,0,45,50,349213,400,0,2000,0,0,0,0,0,0,0,0
11,95,5,298,298,4,4,0,0,45,50,383377,400,0,2000,0,0,0,0,0,0,0,0
12,95,5,298,298,4,4,0,0,45,50,415712,400,0,2000,0,0,0,0,0,0,0,0
13,95,5,297,298,6,4,0,0,45,50,448150,400,0,2000,0,0,0,0,0,0,0,0
14,95,5,296,298,8,4,0,0,45,50,483226,400,0,2000,0,0,0,0,0,0,0,0
15,94,6,296,296,8,8,0,0,44,50,516113,400,0,2000,0,0,0,0,0,0,0,0
16,94,6,295,295,10,10,0,0,44,50,551564,400,0,2000,0,0,0,0,0,0,0,0
17,92,8,294,295,12,10,0,0,42,50,584117,400,0,2000,0,0,0,0,0,0,0,0
18,92,8,293,295,14,10,0,0,42,50,617627,400,0,2000,0,0,0,0,0,0,0,0
19,91,9,293,295,14,10,0,0,41,50,651184,400,0,2000,0,0,0,0,0,0,0,0
20,91,9,293,295,14,10,0,0,41,50,683286,400,0,2000,0,0,0,0,0,0,0,0
21,90,10,293,295,14,10,0,0,40,50,716641,400,0,2000,0,0,0,0,0,0,0,0
22,90,10,293,294,14,12,0,0,40,50,750818,400,0,2000,0,0,0,0,0,0,0,0
23,88,12,291,294,18,12,0,0,38,50,787086,400,0,2000,0,0,0,0,0,0,0,0
24,88,12,291,293,18,14,0,0,38,50,817387,400,0,2000,0,0,0,0,0,0,0,0
25,86,14,291,293,18,14,0,0,36,50,849699,400,0,2000,0,0,0,0,0,0,0,0
26,86,14,291,291,18,18,0,0,36,50,884911,400,0,2000,0,0,0,0,0,0,0,0
27,86,14,291,291,18,18,0,0,36,50,920335,400,0,2000,0,0,0,0,0,0,0,0
28,86,14,290,290,20,20,0,0,36,50,957599,400,0,2000,0,0,0,0,0,0,0,0
29,86,14,289,290,22,20,0,0,36,50,990738,400,0,2000,0,0,0,0,0,0,0,0
30,86,14,289,290,22,20,0,0,36,50,1022921,400,0,2000,0,0,0,0,0,0,0,0
31,86,14,288,290,24,20,0,0,36,50,1056330,400,0,2000,0,0,0,0,0,0,0,0
32,86,14,287,290,26,20,0,0,36,50,1088769,400,0,2000,0,0,0,0,0,0,0,0
33,85,15,287,290,26,20,0,0,35,50,1120355,400,0,2000,0,0,0,0,0,0,0,0
34,85,15,286,290,28,20,0,0,35,50,1152687,400,0,2000,0,0,0,0,0,0,0,0
35,84,16,286,290,28,20,0,0,34,50,1183075,400,0,2000,0,0,0,0,0,0,0,0
36,84,16,286,289,28,22,0,0,34,50,1215371,400,0,2000,0,0,0,0,0,0,0,0
37,82,18,286,287,28,26,0,0,32,50,1249157,400,0,2000,0,0,0,0,0,0,0,0
38,82,18,286,287,28,26,0,0,32,50,1282797,400,0,2000,0,0,0,0,0,0,0,0
39,80,20,286,287,28,26,0,0,30,50,1315821,400,0,2000,0,0,0,0,0,0,0,0
40,80,20,285,286,30,28,0,0,30,50,1347719,400,0,2000,0,0,0,0,0,0,0,0
41,78,22,285,286,30,28,0,0,28,270902,767,400,0,2000,0,0,0,0,0,0,0,0
42,78,22,284,286,32,28,0,0,28,330769,45,400,0,2000,0,0,0,0,0,0,0,0
43,78,22,282,286,36,28,0,0,29,345290,48,400,0,2000,0,0,0,0,0,0,0,0
44,78,22,282,285,36,30,0,0,29,349156,44,400,0,2000,0,0,0,0,0,0,0,0
45,78,22,282,285,36,30,0,0,30,85721,34120,400,0,2000,0,0,0,0,0,0,0,0
46,78,22,282,285,36,30,0,0,30,19695,66795,400,0,2000,0,0,0,0,0,0,0,0
47,76,24,282,285,36,30,0,0,28,5088,99653,400,0,2000,0,0,0,0,0,0,0,0
48,76,24,281,285,38,30,0,0,28,257465,91,400,0,2000,0,0,0,0,0,0,0,0
49,76,24,281,284,38,32,0,0,28,332495,45,400,0,2000,0,0,0,0,0,0,0,0
50,76,24,281,284,38,32,0,0,28,363546,41,400,0,2000,0,0,0,0,0,0,0,0
51,76,24,281,284,38,32,0,0,28,355862,42,400,0,2000,0,0,0,0,0,0,0,0
52,76,24,279,284,42,32,0,0,28,340317,43,400,0,2000,0,0,0,0,0,0,0,0
53,76,24,279,281,42,38,0,0,28,345373,52,400,0,2000,0,0,0,0,0,0,0,0
54,76,24,277,281,46,38,0,0,28,355208,38,400,0,2000,0,0,0,0,0,0,0,0
55,76,24,275,278,50,44,0,0,29,355994,48,400,0,2000,0,0,0,0,0,0,0,0
56,76,24,274,278,52,44,0,0,29,358113,46,400,0,2000,0,0,0,0,0,0,0,0
57,76,24,274,278,52,44,0,0,30,360162,44,400,0,2000,0,0,0,0,0,0,0,0
58,76,24,273,278,54,44,0,0,30,101142,34115,400,0,2000,0,0,0,0,0,0,0,0
59,76,24,273,278,54,44,0,0,31,25160,66995,400,0,2000,0,0,0,0,0,0,0,0
60,76,24,273,277,54,46,0,0,31,6215,100148,400,0,2000,0,0,0,0,0,0,0,0
61,74,26,271,275,58,50,0,0,29,261344,103,400,0,2000,0,0,0,0,0,0,0,0
62,74,26,271,274,58,52,0,0,29,329326,46,400,0,2000,0,0,0,0,0,0,0,0
63,74,26,270,274,60,52,0,0,30,354019,52,400,0,2000,0,0,0,0,0,0,0,0
64,74,26,268,273,64,54,0,0,30,84010,32369,400,0,2000,0,0,0,0,0,0,0,0
65,74,26,267,273,66,54,0,0,30,20866,68642,400,0,2000,0,0,0,0,0,0,0,0
66,74,26,267,273,66,54,0,0,30,5841,100353,400,0,2000,0,0,0,0,0,0,0,0
67,72,28,265,272,70,56,0,0,28,260574,112,400,0,2000,0,0,0,0,0,0,0,0
68,72,28,262,272,76,56,0,0,28,329745,41,400,0,2000,0,0,0,0,0,0,0,0
69,72,28,262,269,76,62,0,0,29,344987,45,400,0,2000,0,0,0,0,0,0,0,0
70,72,28,259,267,82,66,0,0,29,344659,41,400,0,2000,0,0,0,0,0,0,0,0
71,72,28,259,267,82,66,0,0,29,345633,49,400,0,2000,0,0,0,0,0,0,0,0
72,72,28,257,266,86,68,0,0,29,335941,49,400,0,2000,0,0,0,0,0,0,0,0
73,72,28,256,266,88,68,0,0,30,335922,51,400,0,2000,0,0,0,0,0,0,0,0
74,72,28,255,265,90,70,0,0,30,78623,32126,400,0,2000,0,0,0,0,0,0,0,0
75,72,28,255,265,90,70,0,0,31,19791,66911,400,0,2000,0,0,0,0,0,0,0,0
76,72,28,255,263,90,74,0,0,31,4530,100095,400,0,2000,0,0,0,0,0,0,0,0
77,71,29,254,263,92,74,0,0,30,1136,134082,400,0,2000,0,0,0,0,0,0,0,0
78,71,29,253,263,94,74,0,0,30,316,164747,400,0,2000,0,0,0,0,0,0,0,0
79,70,30,253,262,94,76,0,0,29,122,198532,400,0,2000,0,0,0,0,0,0,0,0
80,70,30,250,261,100,78,0,0,29,268871,122,400,0,2000,0,0,0,0,0,0,0,0
81,70,30,250,261,100,78,0,0,30,325958,44,400,0,2000,0,0,0,0,0,0,0,0
82,70,30,249,261,102,78,0,0,30,79064,33920,400,0,2000,0,0,0,0,0,0,0,0
83,70,30,249,261,102,78,0,0,30,18497,67925,400,0,2000,0,0,0,0,0,0,0,0
84,70,30,248,260,104,80,0,0,30,4951,101314,400,0,2000,0,0,0,0,0,0,0,0
85,68,32,246,260,108,80,0,0,28,270349,96,400,0,2000,0,0,0,0,0,0,0,0
86,68,32,246,257,108,86,0,0,28,336161,42,400,0,2000,0,0,0,0,0,0,0,0
87,68,32,245,256,110,88,0,0,28,355543,44,400,0,2000,0,0,0,0,0,0,0,0
88,68,32,243,255,114,90,0,0,28,365036,44,400,0,2000,0,0,0,0,0,0,0,0
89,68,32,241,254,118,92,0,0,29,357150,50,400,0,2000,0,0,0,0,0,0,0,0
90,68,32,240,254,120,92,0,0,29,344056,47,400,0,2000,0,0,0,0,0,0,0,0
91,68,32,239,254,122,92,0,0,30,345673,46,400,0,2000,0,0,0,0,0,0,0,0
92,68,32,238,253,124,94,0,0,30,80601,32836,400,0,2000,0,0,0,0,0,0,0,0
93,68,32,236,252,128,96,0,0,31,19622,67019,400,0,2000,0,0,0,0,0,0,0,0
94,68,32,235,252,130,96,0,0,31,4790,100293,400,0,2000,0,0,0,0,0,0,0,0
95,68,32,233,252,134,96,0,0,31,1205,132529,400,0,2000,0,0,0,0,0,0,0,0
96,68,32,231,252,138,96,0,0,31,388,164986,400,0,2000,0,0,0,0,0,0,0,0
97,67,33,230,252,140,96,0,0,30,147,197901,400,0,2000,0,0,0,0,0,0,0,0
98,67,33,230,252,140,96,0,0,30,97,233470,400,0,2000,0,0,0,0,0,0,0,0
99,66,34,229,251,142,98,0,0,29,265984,136,400,0,2000,0,0,0,0,0,0,0,0
100,66,34,227,250,146,100,0,0,29,328256,43,400,0,2000,0,0,0,0,0,0,0,0
101,66,34,225,249,150,102,0,0,30,83166,33106,400,0,2000,0,0,0,0,0,0,0,0
102,66,34,225,248,150,104,0,0,30,23746,66008,400,0,2000,0,0,0,0,0,0,0,0
103,65,35,224,248,152,104,0,0,29,6201,96491,400,0,2000,0,0,0,0,0,0,0,0
104,65,35,224,248,152,104,0,0,29,263204,85,400,0,2000,0,0,0,0,0,0,0,0
105,65,35,224,244,152,112,0,0,29,322744,45,400,0,2000,0,0,0,0,0,0,0,0
106,65,35,223,244,154,112,0,0,29,342226,43,400,0,2000,0,0,0,0,0,0,0,0
107,65,35,223,244,154,112,0,0,29,356209,42,400,0,2000,0,0,0,0,0,0,0,0
108,65,35,222,242,156,116,0,0,29,354474,41,400,0,2000,0,0,0,0,0,0,0,0
109,65,35,222,239,156,122,0,0,29,350094,36,400,0,2000,0,0,0,0,0,0,0,0
110,65,35,222,237,156,126,0,0,29,351691,50,400,0,2000,0,0,0,0,0,0,0,0
111,65,35,222,236,156,128,0,0,30,88611,33264,400,0,2000,0,0,0,0,0,0,0,0
112,65,35,222,236,156,128,0,0,30,22758,68200,400,0,2000,0,0,0,0,0,0,0,0
113,65,35,221,235,158,130,0,0,30,5905,101998,400,0,2000,0,0,0,0,0,0,0,0
114,65,35,221,234,158,132,0,0,30,1857,135272,400,0,2000,0,0,0,0,0,0,0,0
115,64,36,221,233,158,134,0,0,29,256834,120,400,0,2000,0,0,0,0,0,0,0,0
116,64,36,221,232,158,136,0,0,29,321098,59,400,0,2000,0,0,0,0,0,0,0,0
117,64,36,220,231,160,138,0,0,29,338694,41,400,0,2000,0,0,0,0,0,0,0,0
118,64,36,220,229,160,142,0,0,29,346156,44,400,0,2000,0,0,0,0,0,0,0,0
119,64,36,220,228,160,144,0,0,30,357312,36,400,0,2000,0,0,0,0,0,0,0,0
